time,temp,salt,BIV_filtfrac,BIV_net_c,Uorb,Taub
2012-01-01 18:00:00,   25.374576,    0.635638,    0.959666,   -0.702690,-9999.000000,-9999.000000
2012-01-01 24:00:00,   25.072691,    0.635808,    0.959678,   -0.703405,-9999.000000,-9999.000000
2012-01-02 06:00:00,   24.765426,    0.635872,    0.959689,   -0.676846,-9999.000000,-9999.000000
2012-01-02 12:00:00,   24.800565,    0.635914,    0.959723,   -0.111819,-9999.000000,-9999.000000
2012-01-02 18:00:00,   25.765580,    0.636591,    0.959711,   -0.654956,-9999.000000,-9999.000000
2012-01-02 24:00:00,   25.282112,    0.637030,    0.959722,   -0.670790,-9999.000000,-9999.000000
2012-01-03 06:00:00,   24.618693,    0.637539,    0.959733,   -0.667368,-9999.000000,-9999.000000
2012-01-03 12:00:00,   24.888075,    0.638101,    0.959744,   -0.669374,-9999.000000,-9999.000000
2012-01-03 18:00:00,   25.443957,    0.638738,    0.959756,   -0.669670,-9999.000000,-9999.000000
2012-01-03 24:00:00,   25.075371,    0.639019,    0.959767,   -0.680829,-9999.000000,-9999.000000
2012-01-04 06:00:00,   24.413645,    0.639390,    0.959778,   -0.677547,-9999.000000,-9999.000000
2012-01-04 12:00:00,   24.036034,    0.640129,    0.959630,   -0.129515,-9999.000000,-9999.000000
2012-01-04 18:00:00,   23.996816,    0.641119,    0.959643,   -0.137252,-9999.000000,-9999.000000
2012-01-04 24:00:00,   23.304251,    0.641514,    0.959656,   -0.779648,-9999.000000,-9999.000000
2012-01-05 06:00:00,   22.601045,    0.641814,    0.959669,   -0.138122,-9999.000000,-9999.000000
2012-01-05 12:00:00,   22.858950,    0.642245,    0.959682,   -0.785441,-9999.000000,-9999.000000
2012-01-05 18:00:00,   23.181916,    0.642975,    0.959696,   -0.822889,-9999.000000,-9999.000000
2012-01-05 24:00:00,   22.327747,    0.643495,    0.959711,   -0.845462,-9999.000000,-9999.000000
2012-01-06 06:00:00,   21.664058,    0.643769,    0.959725,   -0.148763,-9999.000000,-9999.000000
2012-01-06 12:00:00,   21.479212,    0.644127,    0.959751,   -0.833658,-9999.000000,-9999.000000
2012-01-06 18:00:00,   22.050208,    0.644514,    0.959754,   -0.891765,-9999.000000,-9999.000000
2012-01-06 24:00:00,   21.609494,    0.644755,    0.959769,   -0.893013,-9999.000000,-9999.000000
2012-01-07 06:00:00,   21.193318,    0.644914,    0.959783,   -0.156093,-9999.000000,-9999.000000
2012-01-07 12:00:00,   21.189194,    0.645209,    0.959798,   -0.892291,-9999.000000,-9999.000000
2012-01-07 18:00:00,   21.480625,    0.645521,    0.959814,   -0.949048,-9999.000000,-9999.000000
2012-01-07 24:00:00,   21.061670,    0.645757,    0.959831,   -0.953396,-9999.000000,-9999.000000
2012-01-08 06:00:00,   20.376261,    0.645829,    0.959630,   -0.922022,-9999.000000,-9999.000000
2012-01-08 12:00:00,   20.626117,    0.645888,    0.959484,   -0.962740,-9999.000000,-9999.000000
2012-01-08 18:00:00,   20.873931,    0.645660,    0.958962,   -1.031216,-9999.000000,-9999.000000
2012-01-08 24:00:00,   19.942004,    0.646251,    0.958980,   -1.039236,-9999.000000,-9999.000000
2012-01-09 06:00:00,   19.061183,    0.646739,    0.958998,   -0.181300,-9999.000000,-9999.000000
2012-01-09 12:00:00,   18.935768,    0.647259,    0.959016,   -0.190663,-9999.000000,-9999.000000
2012-01-09 18:00:00,   19.096477,    0.647818,    0.959035,   -1.139301,-9999.000000,-9999.000000
2012-01-09 24:00:00,   18.384626,    0.647869,    0.958785,   -1.149879,-9999.000000,-9999.000000
2012-01-10 06:00:00,   17.384641,    0.648306,    0.958750,   -0.201697,-9999.000000,-9999.000000
2012-01-10 12:00:00,   17.258026,    0.648836,    0.958770,   -1.178810,-9999.000000,-9999.000000
2012-01-10 18:00:00,   17.573503,    0.649271,    0.958793,   -0.232159,-9999.000000,-9999.000000
2012-01-10 24:00:00,   17.036732,    0.649547,    0.958815,   -1.302024,-9999.000000,-9999.000000
2012-01-11 06:00:00,   16.588092,    0.649686,    0.958837,   -0.226521,-9999.000000,-9999.000000
2012-01-11 12:00:00,   16.829867,    0.649783,    0.958751,   -1.339793,-9999.000000,-9999.000000
2012-01-11 18:00:00,   17.252525,    0.649699,    0.958451,   -0.265977,-9999.000000,-9999.000000
2012-01-11 24:00:00,   16.728717,    0.649812,    0.958368,   -1.484684,-9999.000000,-9999.000000
2012-01-12 06:00:00,   16.140346,    0.650058,    0.958393,   -0.257211,-9999.000000,-9999.000000
2012-01-12 12:00:00,   16.432306,    0.650328,    0.958420,   -1.532069,-9999.000000,-9999.000000
2012-01-12 18:00:00,   17.191589,    0.650608,    0.958450,   -0.309591,-9999.000000,-9999.000000
2012-01-12 24:00:00,   16.813301,    0.650817,    0.958481,   -1.741493,-9999.000000,-9999.000000
2012-01-13 06:00:00,   16.280674,    0.651039,    0.958511,   -1.674856,-9999.000000,-9999.000000
2012-01-13 12:00:00,   16.605549,    0.651358,    0.958542,   -1.813766,-9999.000000,-9999.000000
2012-01-13 18:00:00,   17.297037,    0.651738,    0.958578,   -0.365849,-9999.000000,-9999.000000
2012-01-13 24:00:00,   16.802744,    0.652023,    0.958615,   -2.066097,-9999.000000,-9999.000000
2012-01-14 06:00:00,   16.197652,    0.652282,    0.958650,   -1.988707,-9999.000000,-9999.000000
2012-01-14 12:00:00,   16.500572,    0.652611,    0.958687,   -0.390413,-9999.000000,-9999.000000
2012-01-14 18:00:00,   17.241584,    0.652927,    0.958730,   -2.428524,-9999.000000,-9999.000000
2012-01-14 24:00:00,   16.863754,    0.653116,    0.958775,   -2.489384,-9999.000000,-9999.000000
2012-01-15 06:00:00,   16.570960,    0.653165,    0.958817,   -2.432850,-9999.000000,-9999.000000
2012-01-15 12:00:00,   16.678504,    0.653167,    0.958948,   -0.439374,-9999.000000,-9999.000000
2012-01-15 18:00:00,   18.301989,    0.653463,    0.958913,   -2.951857,-9999.000000,-9999.000000
2012-01-15 24:00:00,   18.097915,    0.653570,    0.958967,   -3.016467,-9999.000000,-9999.000000
2012-01-16 06:00:00,   17.692909,    0.653718,    0.959019,   -2.998974,-9999.000000,-9999.000000
2012-01-16 12:00:00,   18.086905,    0.653870,    0.959100,   -0.288568,-9999.000000,-9999.000000
2012-01-16 18:00:00,   19.194326,    0.654111,    0.959139,   -3.369436,-9999.000000,-9999.000000
2012-01-16 24:00:00,   18.898404,    0.654308,    0.959205,   -3.386208,-9999.000000,-9999.000000
2012-01-17 06:00:00,   18.466587,    0.654555,    0.959269,   -3.375861,-9999.000000,-9999.000000
2012-01-17 12:00:00,   19.018436,    0.654795,    0.959338,   -3.539670,-9999.000000,-9999.000000
2012-01-17 18:00:00,   20.060640,    0.655023,    0.959415,   -3.821671,-9999.000000,-9999.000000
2012-01-17 24:00:00,   19.759733,    0.654718,    0.959109,   -3.843535,-9999.000000,-9999.000000
2012-01-18 06:00:00,   19.345320,    0.653558,    0.958197,   -3.843337,-9999.000000,-9999.000000
2012-01-18 12:00:00,   19.795012,    0.653769,    0.958321,    0.247529,-9999.000000,-9999.000000
2012-01-18 18:00:00,   20.827969,    0.654349,    0.958381,   -4.323970,-9999.000000,-9999.000000
2012-01-18 24:00:00,   20.380461,    0.654623,    0.958483,   -4.343907,-9999.000000,-9999.000000
2012-01-19 06:00:00,   19.891243,    0.654787,    0.958583,   -4.347156,-9999.000000,-9999.000000
2012-01-19 12:00:00,   19.925102,    0.654822,    0.958897,    0.496543,-9999.000000,-9999.000000
2012-01-19 18:00:00,   21.023902,    0.655088,    0.958997,   -4.612281,-9999.000000,-9999.000000
2012-01-19 24:00:00,   21.291086,    0.655404,    0.958930,   -5.050750,-9999.000000,-9999.000000
2012-01-20 06:00:00,   20.978840,    0.655450,    0.959053,   -5.107604,-9999.000000,-9999.000000
2012-01-20 12:00:00,   21.055631,    0.655450,    0.959437,    0.870672,-9999.000000,-9999.000000
2012-01-20 18:00:00,   22.343042,    0.655750,    0.959496,   -5.439026,-9999.000000,-9999.000000
2012-01-20 24:00:00,   22.393413,    0.656036,    0.959470,   -5.939370,-9999.000000,-9999.000000
2012-01-21 06:00:00,   22.072811,    0.656110,    0.959618,   -6.011645,-9999.000000,-9999.000000
2012-01-21 12:00:00,   22.103450,    0.656183,    0.960026,   -5.858321,-9999.000000,-9999.000000
2012-01-21 18:00:00,   22.236383,    0.656187,    0.960552,    1.376145,-9999.000000,-9999.000000
2012-01-21 24:00:00,   23.117921,    0.657023,    0.960113,   -6.869907,-9999.000000,-9999.000000
2012-01-22 06:00:00,   22.633961,    0.657205,    0.960293,   -6.976608,-9999.000000,-9999.000000
2012-01-22 12:00:00,   22.668272,    0.657231,    0.960852,   -6.733650,-9999.000000,-9999.000000
2012-01-22 18:00:00,   24.060432,    0.657796,    0.960756,    2.583728,-9999.000000,-9999.000000
2012-01-22 24:00:00,   23.641533,    0.658159,    0.960890,   -7.978678,-9999.000000,-9999.000000
2012-01-23 06:00:00,   23.078784,    0.658388,    0.961108,   -8.148876,-9999.000000,-9999.000000
2012-01-23 12:00:00,   23.499277,    0.658746,    0.961340,   -8.554993,-9999.000000,-9999.000000
2012-01-23 18:00:00,   23.829321,    0.658846,    0.962045,    3.567021,-9999.000000,-9999.000000
2012-01-23 24:00:00,   24.058742,    0.659361,    0.961840,   -9.325400,-9999.000000,-9999.000000
2012-01-24 06:00:00,   23.598725,    0.659506,    0.962102,   -9.591642,-9999.000000,-9999.000000
2012-01-24 12:00:00,   24.215488,    0.659810,    0.962374,  -10.347728,-9999.000000,-9999.000000
2012-01-24 18:00:00,   25.070638,    0.660308,    0.962777,    4.775670,-9999.000000,-9999.000000
2012-01-24 24:00:00,   24.792131,    0.660629,    0.962962,    5.630104,-9999.000000,-9999.000000
2012-01-25 06:00:00,   24.415292,    0.660718,    0.963271,    5.697527,-9999.000000,-9999.000000
2012-01-25 12:00:00,   24.878355,    0.661070,    0.963594,  -12.051610,-9999.000000,-9999.000000
2012-01-25 18:00:00,   25.564588,    0.661713,    0.963929,  -12.564726,-9999.000000,-9999.000000
2012-01-25 24:00:00,   24.879895,    0.662197,    0.964305,  -13.170358,-9999.000000,-9999.000000
2012-01-26 06:00:00,   24.184932,    0.662535,    0.964690,  -13.650871,-9999.000000,-9999.000000
2012-01-26 12:00:00,   24.318431,    0.663057,    0.965102,  -14.214116,-9999.000000,-9999.000000
2012-01-26 18:00:00,   25.096043,    0.663521,    0.965522,  -14.626304,-9999.000000,-9999.000000
2012-01-26 24:00:00,   24.694929,    0.663769,    0.965981,  -15.666132,-9999.000000,-9999.000000
2012-01-27 06:00:00,   24.232428,    0.663927,    0.966443,  -16.300263,-9999.000000,-9999.000000
2012-01-27 12:00:00,   24.269769,    0.663985,    0.967674,  -15.649835,-9999.000000,-9999.000000
2012-01-27 18:00:00,   25.566133,    0.664488,    0.967794,  -16.563839,-9999.000000,-9999.000000
2012-01-27 24:00:00,   25.310606,    0.664896,    0.967910,  -18.650855,-9999.000000,-9999.000000
2012-01-28 06:00:00,   24.911928,    0.664981,    0.968437,  -19.502411,-9999.000000,-9999.000000
2012-01-28 12:00:00,   24.914207,    0.665016,    0.970014,  -18.604258,-9999.000000,-9999.000000
2012-01-28 18:00:00,   25.002630,    0.665019,    0.971613,   10.277540,-9999.000000,-9999.000000
2012-01-28 24:00:00,   26.147967,    0.665893,    0.970023,  -22.243124,-9999.000000,-9999.000000
2012-01-29 06:00:00,   25.748066,    0.665986,    0.970597,  -23.271261,-9999.000000,-9999.000000
2012-01-29 12:00:00,   26.094269,    0.666309,    0.971181,  -23.825705,-9999.000000,-9999.000000
2012-01-29 18:00:00,   26.619339,    0.666868,    0.971766,  -24.588478,-9999.000000,-9999.000000
2012-01-29 24:00:00,   26.076638,    0.667308,    0.972409,  -26.553746,-9999.000000,-9999.000000
2012-01-30 06:00:00,   25.351417,    0.667920,    0.972572,  -27.885813,-9999.000000,-9999.000000
2012-01-30 12:00:00,   25.388955,    0.668007,    0.973099,  -28.298249,-9999.000000,-9999.000000
2012-01-30 18:00:00,   25.677398,    0.667996,    0.973540,  -29.050440,-9999.000000,-9999.000000
2012-01-30 24:00:00,   24.607440,    0.664157,    0.971162,  -31.412749,-9999.000000,-9999.000000
2012-01-31 06:00:00,   23.300026,    0.664126,    0.970504,  -32.723583,-9999.000000,-9999.000000
2012-01-31 12:00:00,   22.629392,    0.664589,    0.971351,  -33.779469,-9999.000000,-9999.000000
2012-01-31 18:00:00,   22.231571,    0.665319,    0.972434,  -35.169976,-9999.000000,-9999.000000
2012-01-31 24:00:00,   21.456845,    0.665750,    0.973509,   42.048938,-9999.000000,-9999.000000
2012-02-01 06:00:00,   20.992075,    0.666161,    0.973720,   39.298181,-9999.000000,-9999.000000
2012-02-01 12:00:00,   20.921310,    0.666292,    0.975508,  -34.359756,-9999.000000,-9999.000000
2012-02-01 18:00:00,   21.295060,    0.666593,    0.975708,  -37.389743,-9999.000000,-9999.000000
2012-02-01 24:00:00,   20.914734,    0.666783,    0.976721,  -39.177337,-9999.000000,-9999.000000
2012-02-02 06:00:00,   20.517508,    0.667195,    0.976759,   39.424253,-9999.000000,-9999.000000
2012-02-02 12:00:00,   20.469141,    0.667246,    0.978936,  -34.531332,-9999.000000,-9999.000000
2012-02-02 18:00:00,   20.912572,    0.667614,    0.978473,   42.303005,-9999.000000,-9999.000000
2012-02-02 24:00:00,   20.590230,    0.667769,    0.979337,   39.516929,-9999.000000,-9999.000000
2012-02-03 06:00:00,   20.229531,    0.668197,    0.979108,   34.269473,-9999.000000,-9999.000000
2012-02-03 12:00:00,   20.250771,    0.668226,    0.980902,  -34.738106,-9999.000000,-9999.000000
2012-02-03 18:00:00,   20.348092,    0.668229,    0.982517,  -30.782056,-9999.000000,-9999.000000
2012-02-03 24:00:00,   20.928771,    0.668751,    0.981206,  -40.083205,-9999.000000,-9999.000000
2012-02-04 06:00:00,   20.572195,    0.669013,    0.981300,  -39.317100,-9999.000000,-9999.000000
2012-02-04 12:00:00,   20.713275,    0.669141,    0.982393,  -37.484051,-9999.000000,-9999.000000
2012-02-04 18:00:00,   21.533874,    0.669537,    0.982498,  -39.903647,-9999.000000,-9999.000000
2012-02-04 24:00:00,   21.141970,    0.669787,    0.983058,   23.303800,-9999.000000,-9999.000000
2012-02-05 06:00:00,   20.489612,    0.670204,    0.983549,  -37.650374,-9999.000000,-9999.000000
2012-02-05 12:00:00,   20.498436,    0.670619,    0.983997,  -36.903008,-9999.000000,-9999.000000
2012-02-05 18:00:00,   20.887304,    0.665294,    0.980345,  -37.013018,-9999.000000,-9999.000000
2012-02-05 24:00:00,   19.966753,    0.655196,    0.973239,  -35.030992,-9999.000000,-9999.000000
2012-02-06 06:00:00,   19.057802,    0.655691,    0.973828,  -33.098740,-9999.000000,-9999.000000
2012-02-06 12:00:00,   18.863613,    0.656162,    0.974316,  -32.167630,-9999.000000,-9999.000000
2012-02-06 18:00:00,   19.263770,    0.656634,    0.974853,    8.413039,-9999.000000,-9999.000000
2012-02-06 24:00:00,   18.642602,    0.656979,    0.975342,  -30.921917,-9999.000000,-9999.000000
2012-02-07 06:00:00,   18.008621,    0.657260,    0.975751,  -29.422155,-9999.000000,-9999.000000
2012-02-07 12:00:00,   17.965172,    0.657606,    0.976128,  -28.856442,-9999.000000,-9999.000000
2012-02-07 18:00:00,   18.173612,    0.657970,    0.976491,    1.097282,-9999.000000,-9999.000000
2012-02-07 24:00:00,   17.771567,    0.658149,    0.976821,  -27.684559,-9999.000000,-9999.000000
2012-02-08 06:00:00,   17.391739,    0.658035,    0.976923,  -26.629783,-9999.000000,-9999.000000
2012-02-08 12:00:00,   17.368573,    0.658171,    0.977275,   -4.218185,-9999.000000,-9999.000000
2012-02-08 18:00:00,   17.436571,    0.658171,    0.977924,  -14.957021,-9999.000000,-9999.000000
2012-02-08 24:00:00,   17.420818,    0.657947,    0.977195,   -4.070650,-9999.000000,-9999.000000
2012-02-09 06:00:00,   17.046446,    0.658101,    0.977269,  -19.678881,-9999.000000,-9999.000000
2012-02-09 12:00:00,   17.035355,    0.658136,    0.977686,  -13.225921,-9999.000000,-9999.000000
2012-02-09 18:00:00,   17.470143,    0.658308,    0.977844,  -12.833872,-9999.000000,-9999.000000
2012-02-09 24:00:00,   17.389814,    0.658543,    0.977751,  -15.724946,-9999.000000,-9999.000000
2012-02-10 06:00:00,   17.133802,    0.658615,    0.977757,  -13.302379,-9999.000000,-9999.000000
2012-02-10 12:00:00,   17.166454,    0.658664,    0.978003,  -10.143478,-9999.000000,-9999.000000
2012-02-10 18:00:00,   17.916346,    0.658961,    0.977986,  -11.933339,-9999.000000,-9999.000000
2012-02-10 24:00:00,   17.505355,    0.659171,    0.978088,  -10.481058,-9999.000000,-9999.000000
2012-02-11 06:00:00,   17.105965,    0.659304,    0.978173,   -1.608427,-9999.000000,-9999.000000
2012-02-11 12:00:00,   17.190062,    0.659419,    0.978313,   -7.554241,-9999.000000,-9999.000000
2012-02-11 18:00:00,   18.176782,    0.659731,    0.978326,   -8.035375,-9999.000000,-9999.000000
2012-02-11 24:00:00,   17.811993,    0.659915,    0.978394,   -1.281240,-9999.000000,-9999.000000
2012-02-12 06:00:00,   17.398942,    0.660060,    0.978452,   -6.138016,-9999.000000,-9999.000000
2012-02-12 12:00:00,   17.800722,    0.660224,    0.978504,   -5.661270,-9999.000000,-9999.000000
2012-02-12 18:00:00,   18.584368,    0.660415,    0.978576,   -5.451848,-9999.000000,-9999.000000
2012-02-12 24:00:00,   18.254601,    0.660650,    0.978601,   -4.911670,-9999.000000,-9999.000000
2012-02-13 06:00:00,   17.979498,    0.660699,    0.978641,   -4.277081,-9999.000000,-9999.000000
2012-02-13 12:00:00,   18.030654,    0.660739,    0.978728,   -3.084139,-9999.000000,-9999.000000
2012-02-13 18:00:00,   18.209331,    0.660745,    0.978809,   -0.371783,-9999.000000,-9999.000000
2012-02-13 24:00:00,   19.071886,    0.661201,    0.978737,   -3.632188,-9999.000000,-9999.000000
2012-02-14 06:00:00,   18.701825,    0.661327,    0.978766,   -3.115286,-9999.000000,-9999.000000
2012-02-14 12:00:00,   18.761321,    0.661338,    0.978841,   -0.387776,-9999.000000,-9999.000000
2012-02-14 18:00:00,   20.155774,    0.661694,    0.978816,   -2.926812,-9999.000000,-9999.000000
2012-02-14 24:00:00,   19.917212,    0.661786,    0.978841,   -2.660488,-9999.000000,-9999.000000
2012-02-15 06:00:00,   19.515460,    0.661926,    0.978862,   -0.416017,-9999.000000,-9999.000000
2012-02-15 12:00:00,   19.928673,    0.662123,    0.978882,   -2.167663,-9999.000000,-9999.000000
2012-02-15 18:00:00,   20.715508,    0.662369,    0.978909,   -0.358162,-9999.000000,-9999.000000
2012-02-15 24:00:00,   20.503741,    0.662507,    0.978919,   -0.346297,-9999.000000,-9999.000000
2012-02-16 06:00:00,   20.117556,    0.662691,    0.978935,   -1.689857,-9999.000000,-9999.000000
2012-02-16 12:00:00,   20.249555,    0.663010,    0.978950,   -1.593574,-9999.000000,-9999.000000
2012-02-16 18:00:00,   20.457666,    0.663526,    0.978964,   -1.550449,-9999.000000,-9999.000000
2012-02-16 24:00:00,   20.073442,    0.663749,    0.978977,   -1.408081,-9999.000000,-9999.000000
2012-02-17 06:00:00,   19.733045,    0.663873,    0.978989,   -1.252271,-9999.000000,-9999.000000
2012-02-17 12:00:00,   19.706422,    0.663904,    0.979016,   -0.976004,-9999.000000,-9999.000000
2012-02-17 18:00:00,   19.790795,    0.663902,    0.979042,   -0.126804,-9999.000000,-9999.000000
2012-02-17 24:00:00,   19.899539,    0.661981,    0.977351,   -1.070166,-9999.000000,-9999.000000
2012-02-18 06:00:00,   19.525784,    0.662097,    0.977361,   -0.956166,-9999.000000,-9999.000000
2012-02-18 12:00:00,   19.540791,    0.662121,    0.977384,   -0.768789,-9999.000000,-9999.000000
2012-02-18 18:00:00,   20.233359,    0.662417,    0.977379,   -0.162390,-9999.000000,-9999.000000
2012-02-18 24:00:00,   19.964588,    0.662522,    0.977387,   -0.832312,-9999.000000,-9999.000000
2012-02-19 06:00:00,   19.545714,    0.662616,    0.977335,   -0.135220,-9999.000000,-9999.000000
2012-02-19 12:00:00,   19.479597,    0.662469,    0.977171,   -0.642552,-9999.000000,-9999.000000
2012-02-19 18:00:00,   20.057904,    0.662785,    0.977170,   -0.711202,-9999.000000,-9999.000000
2012-02-19 24:00:00,   19.715230,    0.662936,    0.977177,   -0.661967,-9999.000000,-9999.000000
2012-02-20 06:00:00,   19.297928,    0.663072,    0.977183,   -0.601689,-9999.000000,-9999.000000
2012-02-20 12:00:00,   19.299747,    0.663111,    0.977197,   -0.503518,-9999.000000,-9999.000000
2012-02-20 18:00:00,   20.123535,    0.663452,    0.977194,   -0.577715,-9999.000000,-9999.000000
2012-02-20 24:00:00,   19.812415,    0.663576,    0.977199,   -0.097572,-9999.000000,-9999.000000
2012-02-21 06:00:00,   19.456733,    0.663675,    0.977204,   -0.494803,-9999.000000,-9999.000000
2012-02-21 12:00:00,   19.784581,    0.663827,    0.977209,   -0.086000,-9999.000000,-9999.000000
2012-02-21 18:00:00,   20.411774,    0.664024,    0.977216,   -0.470753,-9999.000000,-9999.000000
2012-02-21 24:00:00,   20.128284,    0.664172,    0.977219,   -0.080647,-9999.000000,-9999.000000
2012-02-22 06:00:00,   19.763886,    0.664287,    0.977121,   -0.074097,-9999.000000,-9999.000000
2012-02-22 12:00:00,   20.018620,    0.664466,    0.977125,   -0.072126,-9999.000000,-9999.000000
2012-02-22 18:00:00,   20.560436,    0.664756,    0.977129,   -0.071419,-9999.000000,-9999.000000
2012-02-22 24:00:00,   20.197641,    0.664934,    0.977132,   -0.067646,-9999.000000,-9999.000000
2012-02-23 06:00:00,   19.693375,    0.665202,    0.977034,   -0.062179,-9999.000000,-9999.000000
2012-02-23 12:00:00,   19.634416,    0.665669,    0.977038,   -0.060442,-9999.000000,-9999.000000
2012-02-23 18:00:00,   20.042492,    0.666195,    0.977041,   -0.060497,-9999.000000,-9999.000000
2012-02-23 24:00:00,   19.577601,    0.666415,    0.977044,   -0.057319,-9999.000000,-9999.000000
2012-02-24 06:00:00,   19.233480,    0.666458,    0.977047,   -0.053570,-9999.000000,-9999.000000
2012-02-24 12:00:00,   19.260045,    0.666493,    0.977055,   -0.260203,-9999.000000,-9999.000000
2012-02-24 18:00:00,   20.698886,    0.667072,    0.977053,   -0.051407,-9999.000000,-9999.000000
2012-02-24 24:00:00,   20.350393,    0.667292,    0.977056,   -0.049090,-9999.000000,-9999.000000
2012-02-25 06:00:00,   19.809527,    0.667690,    0.977059,   -0.045826,-9999.000000,-9999.000000
2012-02-25 12:00:00,   20.173768,    0.668135,    0.977061,   -0.044825,-9999.000000,-9999.000000
2012-02-25 18:00:00,   20.984149,    0.668415,    0.977066,   -0.244937,-9999.000000,-9999.000000
2012-02-25 24:00:00,   20.943822,    0.668662,    0.977066,   -0.042418,-9999.000000,-9999.000000
2012-02-26 06:00:00,   20.538083,    0.668947,    0.977068,   -0.039660,-9999.000000,-9999.000000
2012-02-26 12:00:00,   20.690449,    0.669298,    0.977070,   -0.038499,-9999.000000,-9999.000000
2012-02-26 18:00:00,   21.192925,    0.669548,    0.977073,   -0.038195,-9999.000000,-9999.000000
2012-02-26 24:00:00,   20.887178,    0.669671,    0.977014,   -0.036338,-9999.000000,-9999.000000
2012-02-27 06:00:00,   20.572971,    0.669845,    0.977016,   -0.033974,-9999.000000,-9999.000000
2012-02-27 12:00:00,   20.775550,    0.669903,    0.976957,   -0.032993,-9999.000000,-9999.000000
2012-02-27 18:00:00,   21.169987,    0.670231,    0.976959,   -0.032747,-9999.000000,-9999.000000
2012-02-27 24:00:00,   20.840667,    0.670367,    0.976961,   -0.031282,-9999.000000,-9999.000000
2012-02-28 06:00:00,   20.302991,    0.670562,    0.976962,    0.000000,-9999.000000,-9999.000000
2012-02-28 12:00:00,   20.285640,    0.670922,    0.976964,   -0.028933,-9999.000000,-9999.000000
2012-02-28 18:00:00,   20.647232,    0.671332,    0.976966,   -0.029332,-9999.000000,-9999.000000
2012-02-28 24:00:00,   20.214399,    0.671522,    0.976967,   -0.028172,-9999.000000,-9999.000000
2012-02-29 06:00:00,   19.795676,    0.671651,    0.976969,    0.000000,-9999.000000,-9999.000000
2012-02-29 12:00:00,   19.739266,    0.671726,    0.976972,   -0.026079,-9999.000000,-9999.000000
2012-02-29 18:00:00,   20.256955,    0.671946,    0.976974,   -0.026374,-9999.000000,-9999.000000
2012-02-29 24:00:00,   19.890471,    0.672262,    0.976973,   -0.025880,-9999.000000,-9999.000000
2012-03-01 06:00:00,   19.561983,    0.672090,    0.976791,   -0.024450,-9999.000000,-9999.000000
2012-03-01 12:00:00,   19.503719,    0.672211,    0.976794,   -0.024013,-9999.000000,-9999.000000
2012-03-01 18:00:00,   19.720877,    0.672752,    0.976794,   -0.025154,-9999.000000,-9999.000000
2012-03-01 24:00:00,   18.916755,    0.673094,    0.976734,   -0.024363,-9999.000000,-9999.000000
2012-03-02 06:00:00,   18.131779,    0.673456,    0.976736,   -0.023142,-9999.000000,-9999.000000
2012-03-02 12:00:00,   17.619341,    0.673910,    0.976737,   -0.023059,-9999.000000,-9999.000000
2012-03-02 18:00:00,   17.457944,    0.674250,    0.976739,   -0.023764,-9999.000000,-9999.000000
2012-03-02 24:00:00,   16.942061,    0.674527,    0.976740,   -0.022946,-9999.000000,-9999.000000
2012-03-03 06:00:00,   16.360682,    0.674856,    0.976641,   -0.021514,-9999.000000,-9999.000000
2012-03-03 12:00:00,   15.964421,    0.675214,    0.976643,   -0.021071,-9999.000000,-9999.000000
2012-03-03 18:00:00,   15.893486,    0.675413,    0.976582,   -0.021844,-9999.000000,-9999.000000
2012-03-03 24:00:00,   15.387111,    0.674401,    0.975662,   -0.020868,-9999.000000,-9999.000000
2012-03-04 06:00:00,   14.908227,    0.673134,    0.974112,   -0.019567,-9999.000000,-9999.000000
2012-03-04 12:00:00,   15.202902,    0.671611,    0.972949,   -0.020106,-9999.000000,-9999.000000
2012-03-04 18:00:00,   15.790205,    0.671603,    0.972828,   -0.021800,-9999.000000,-9999.000000
2012-03-04 24:00:00,   15.403589,    0.671808,    0.972829,   -0.021100,-9999.000000,-9999.000000
2012-03-05 06:00:00,   14.914880,    0.672225,    0.972215,   -0.019836,-9999.000000,-9999.000000
2012-03-05 12:00:00,   14.933503,    0.672161,    0.972032,   -0.020164,-9999.000000,-9999.000000
2012-03-05 18:00:00,   15.124611,    0.672447,    0.972034,   -0.021493,-9999.000000,-9999.000000
2012-03-05 24:00:00,   14.800439,    0.672584,    0.972035,   -0.020767,-9999.000000,-9999.000000
2012-03-06 06:00:00,   14.474436,    0.672929,    0.971287,   -0.019686,-9999.000000,-9999.000000
2012-03-06 12:00:00,   14.486395,    0.672906,    0.971166,   -0.019977,-9999.000000,-9999.000000
2012-03-06 18:00:00,   14.664152,    0.673066,    0.971106,   -0.021443,-9999.000000,-9999.000000
2012-03-06 24:00:00,   14.062715,    0.673264,    0.971046,   -0.020507,-9999.000000,-9999.000000
2012-03-07 06:00:00,   13.394394,    0.673882,    0.970070,   -0.019025,-9999.000000,-9999.000000
2012-03-07 12:00:00,   13.418609,    0.674123,    0.970072,   -0.019592,-9999.000000,-9999.000000
2012-03-07 18:00:00,   13.827324,    0.674366,    0.970073,   -0.021577,-9999.000000,-9999.000000
2012-03-07 24:00:00,   13.369922,    0.674581,    0.970075,   -0.020801,-9999.000000,-9999.000000
2012-03-08 06:00:00,   12.869902,    0.674978,    0.969512,   -0.019483,-9999.000000,-9999.000000
2012-03-08 12:00:00,   12.911838,    0.675187,    0.969514,   -0.020102,-9999.000000,-9999.000000
